id,value
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Cytophotometry.Image Cytometry,E01.370.225.500.386.400
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Cytophotometry.Image Cytometry.Laser Scanning Cytometry,E01.370.225.500.386.400.500
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Drug Screening Assays, Antitumor",E01.370.225.500.388
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Drug Screening Assays, Antitumor.Tumor Stem Cell Assay",E01.370.225.500.388.930
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Enzyme-Linked Immunospot Assay,E01.370.225.500.508
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry,E01.370.225.500.607
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Immunohistochemistry,E01.370.225.500.607.512
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique,E01.370.225.500.607.512.240
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Antibody-Coated Bacteria Test, Urinary",E01.370.225.500.607.512.240.149
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluorescent Antibody Technique, Direct",E01.370.225.500.607.512.240.300
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluorescent Antibody Technique, Indirect",E01.370.225.500.607.512.240.310
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluoroimmunoassay,E01.370.225.500.607.512.240.655
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluoroimmunoassay.Fluorescence Polarization Immunoassay,E01.370.225.500.607.512.240.655.350
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Periodic Acid-Schiff Reaction,E01.370.225.500.607.790
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytochemistry.Prussian Blue Reaction,E01.370.225.500.607.810
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques,E01.370.225.500.620
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Microdissection,E01.370.225.500.620.520
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Microtomy,E01.370.225.500.620.530
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Microtomy.Cryoultramicrotomy,E01.370.225.500.620.530.160
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Microtomy.Cryoultramicrotomy.Frozen Sections,E01.370.225.500.620.530.160.260
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Replica Techniques,E01.370.225.500.620.620
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Replica Techniques.Corrosion Casting,E01.370.225.500.620.620.150
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Replica Techniques.Freeze Fracturing,E01.370.225.500.620.620.260
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Replica Techniques.Freeze Fracturing.Freeze Etching,E01.370.225.500.620.620.260.400
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling,E01.370.225.500.620.670
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.Chromosome Banding,E01.370.225.500.620.670.130
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.In Situ Hybridization,E01.370.225.500.620.670.325
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.In Situ Hybridization.In Situ Hybridization, Fluorescence",E01.370.225.500.620.670.325.350
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.In Situ Hybridization.In Situ Hybridization, Fluorescence.Chromosome Painting",E01.370.225.500.620.670.325.350.125
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.In Situ Hybridization.Primed In Situ Labeling,E01.370.225.500.620.670.325.680
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.Negative Staining,E01.370.225.500.620.670.520
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.Neuroanatomical Tract-Tracing Techniques,E01.370.225.500.620.670.570
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.Periodic Acid-Schiff Reaction,E01.370.225.500.620.670.615
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.Prussian Blue Reaction,E01.370.225.500.620.670.660
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.Shadowing (Histology),E01.370.225.500.620.670.770
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Staining and Labeling.Silver Staining,E01.370.225.500.620.670.780
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Embedding,E01.370.225.500.620.720
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Embedding.Paraffin Embedding,E01.370.225.500.620.720.610
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Embedding.Plastic Embedding,E01.370.225.500.620.720.640
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Preservation,E01.370.225.500.620.760
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Preservation.Cryopreservation,E01.370.225.500.620.760.160
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Preservation.Cryopreservation.Freeze Drying,E01.370.225.500.620.760.160.260
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Preservation.Cryopreservation.Freeze Drying.Freeze Substitution,E01.370.225.500.620.760.160.260.270
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Histocytological Preparation Techniques.Tissue Preservation.Tissue Fixation,E01.370.225.500.620.760.720
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Cytological Techniques.Metabolic Flux Analysis,E01.370.225.500.810
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Genetic Testing,E01.370.225.562
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Genetic Testing.Genetic Carrier Screening,E01.370.225.562.250
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Genetic Testing.Pharmacogenomic Testing,E01.370.225.562.500
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests,E01.370.225.625
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count,E01.370.225.625.107
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count.Erythrocyte Count,E01.370.225.625.107.330
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count.Erythrocyte Count.Reticulocyte Count,E01.370.225.625.107.330.725
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count.Leukocyte Count,E01.370.225.625.107.595
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count.Leukocyte Count.Lymphocyte Count,E01.370.225.625.107.595.500
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count.Leukocyte Count.Lymphocyte Count.CD4 Lymphocyte Count,E01.370.225.625.107.595.500.150
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count.Leukocyte Count.Lymphocyte Count.CD4 Lymphocyte Count.CD4-CD8 Ratio,E01.370.225.625.107.595.500.150.160
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Cell Count.Platelet Count,E01.370.225.625.107.700
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Coagulation Tests,E01.370.225.625.115
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Coagulation Tests.International Normalized Ratio,E01.370.225.625.115.320
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Coagulation Tests.Partial Thromboplastin Time,E01.370.225.625.115.600
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Coagulation Tests.Prothrombin Time,E01.370.225.625.115.610
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Coagulation Tests.Thrombelastography,E01.370.225.625.115.830
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Coagulation Tests.Thrombin Time,E01.370.225.625.115.870
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Coagulation Tests.Whole Blood Coagulation Time,E01.370.225.625.115.950
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Grouping and Crossmatching,E01.370.225.625.120
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Blood Sedimentation,E01.370.225.625.125
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Bone Marrow Examination,E01.370.225.625.135
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Erythrocyte Aggregation,E01.370.225.625.225
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Erythrocyte Indices,E01.370.225.625.230
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Fibrin Clot Lysis Time,E01.370.225.625.265
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.FIGLU Test,E01.370.225.625.300
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Hematocrit,E01.370.225.625.400
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Hemoglobinometry,E01.370.225.625.410
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Osmotic Fragility,E01.370.225.625.550
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Platelet Function Tests,E01.370.225.625.625
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Platelet Function Tests.Bleeding Time,E01.370.225.625.625.100
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Platelet Function Tests.Clot Retraction,E01.370.225.625.625.160
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Platelet Function Tests.Mean Platelet Volume,E01.370.225.625.625.392
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Platelet Function Tests.Platelet Count,E01.370.225.625.625.625
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Hematologic Tests.Schilling Test,E01.370.225.625.750
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques,E01.370.225.750
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Autoradiography,E01.370.225.750.132
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Decalcification Technique,E01.370.225.750.288
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry,E01.370.225.750.551
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Immunohistochemistry,E01.370.225.750.551.512
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique,E01.370.225.750.551.512.240
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Antibody-Coated Bacteria Test, Urinary",E01.370.225.750.551.512.240.149
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluorescent Antibody Technique, Direct",E01.370.225.750.551.512.240.300
"Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluorescent Antibody Technique, Indirect",E01.370.225.750.551.512.240.310
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluoroimmunoassay,E01.370.225.750.551.512.240.655
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Immunohistochemistry.Fluorescent Antibody Technique.Fluoroimmunoassay.Fluorescence Polarization Immunoassay,E01.370.225.750.551.512.240.655.350
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Periodic Acid-Schiff Reaction,E01.370.225.750.551.790
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytochemistry.Prussian Blue Reaction,E01.370.225.750.551.810
Diagnosis.Diagnostic Techniques and Procedures.Clinical Laboratory Techniques.Histological Techniques.Histocytological Preparation Techniques,E01.370.225.750.600
