id,value
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Neisseriaceae Infections.Meningococcal Infections.Meningitis, Meningococcal",C01.252.400.625.549.449
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Neisseriaceae Infections.Meningococcal Infections.Meningitis, Meningococcal.Waterhouse-Friderichsen Syndrome",C01.252.400.625.549.449.800
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections,C01.252.400.700
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Actinobacillus Infections,C01.252.400.700.030
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Actinobacillus Infections.Actinobacillosis,C01.252.400.700.030.178
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Haemophilus Infections,C01.252.400.700.433
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Haemophilus Infections.Chancroid,C01.252.400.700.433.257
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Haemophilus Infections.Meningitis, Haemophilus",C01.252.400.700.433.615
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Pasteurella Infections,C01.252.400.700.662
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Pasteurella Infections.Hemorrhagic Septicemia,C01.252.400.700.662.297
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pasteurellaceae Infections.Pasteurellosis, Pneumonic",C01.252.400.700.675
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Piscirickettsiaceae Infections,C01.252.400.719
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Pseudomonas Infections,C01.252.400.739
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Q Fever,C01.252.400.755
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rat-Bite Fever,C01.252.400.771
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections,C01.252.400.780
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Pneumonia, Rickettsial",C01.252.400.780.600
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Rickettsia Infections,C01.252.400.780.790
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Rickettsia Infections.Spotted Fever Group Rickettsiosis,C01.252.400.780.790.750
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Rickettsia Infections.Spotted Fever Group Rickettsiosis.Boutonneuse Fever,C01.252.400.780.790.750.250
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Rickettsia Infections.Spotted Fever Group Rickettsiosis.Rocky Mountain Spotted Fever,C01.252.400.780.790.750.500
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Rickettsia Infections.Typhus, Endemic Flea-Borne",C01.252.400.780.790.800
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Rickettsia Infections.Typhus, Epidemic Louse-Borne",C01.252.400.780.790.805
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Rickettsiaceae Infections.Scrub Typhus,C01.252.400.780.850
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases,C01.252.400.825
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Anaplasmosis,C01.252.400.825.050
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Ehrlichiosis,C01.252.400.825.200
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Heartwater Disease,C01.252.400.825.300
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Lyme Disease,C01.252.400.825.480
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Lyme Disease.Erythema Chronicum Migrans,C01.252.400.825.480.400
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Lyme Disease.Lyme Neuroborreliosis,C01.252.400.825.480.700
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Relapsing Fever,C01.252.400.825.750
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Spotted Fever Group Rickettsiosis,C01.252.400.825.887
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Spotted Fever Group Rickettsiosis.Boutonneuse Fever,C01.252.400.825.887.250
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tick-Borne Diseases.Spotted Fever Group Rickettsiosis.Rocky Mountain Spotted Fever,C01.252.400.825.887.500
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections,C01.252.400.840
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Pinta,C01.252.400.840.558
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis,C01.252.400.840.744
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis.Chancre,C01.252.400.840.744.161
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis.Neurosyphilis,C01.252.400.840.744.456
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis.Neurosyphilis.Tabes Dorsalis,C01.252.400.840.744.456.778
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis.Syphilis, Cardiovascular",C01.252.400.840.744.657
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis.Syphilis, Congenital",C01.252.400.840.744.725
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis.Syphilis, Cutaneous",C01.252.400.840.744.800
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Syphilis.Syphilis, Latent",C01.252.400.840.744.871
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Treponemal Infections.Yaws,C01.252.400.840.892
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Tularemia,C01.252.400.939
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Vibrio Infections,C01.252.400.959
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Negative Bacterial Infections.Vibrio Infections.Cholera,C01.252.400.959.347
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections,C01.252.410
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections,C01.252.410.040
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Actinomycosis,C01.252.410.040.137
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Actinomycosis.Actinomycosis, Cervicofacial",C01.252.410.040.137.262
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Actinomycosis.Whipple Disease,C01.252.410.040.137.631
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Corynebacterium Infections,C01.252.410.040.246
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Corynebacterium Infections.Diphtheria,C01.252.410.040.246.388
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Corynebacterium Infections.Erythrasma,C01.252.410.040.246.430
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections,C01.252.410.040.552
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Leprosy,C01.252.410.040.552.386
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Leprosy.Leprosy, Multibacillary",C01.252.410.040.552.386.775
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Leprosy.Leprosy, Multibacillary.Leprosy, Lepromatous",C01.252.410.040.552.386.775.500
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Leprosy.Leprosy, Paucibacillary",C01.252.410.040.552.386.850
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Leprosy.Leprosy, Paucibacillary.Leprosy, Borderline",C01.252.410.040.552.386.850.249
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Leprosy.Leprosy, Paucibacillary.Leprosy, Tuberculoid",C01.252.410.040.552.386.850.500
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Mycobacterium Infections, Nontuberculous",C01.252.410.040.552.475
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Mycobacterium Infections, Nontuberculous.Buruli Ulcer",C01.252.410.040.552.475.247
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Mycobacterium Infections, Nontuberculous.Mycobacterium avium-intracellulare Infection",C01.252.410.040.552.475.495
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Paratuberculosis,C01.252.410.040.552.588
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis,C01.252.410.040.552.846
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Latent Tuberculosis,C01.252.410.040.552.846.122
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Peritonitis, Tuberculous",C01.252.410.040.552.846.246
Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculoma,C01.252.410.040.552.846.493
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculoma.Tuberculoma, Intracranial",C01.252.410.040.552.846.493.400
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculosis, Avian",C01.252.410.040.552.846.516
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculosis, Bovine",C01.252.410.040.552.846.538
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculosis, Cardiovascular",C01.252.410.040.552.846.561
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculosis, Cardiovascular.Pericarditis, Tuberculous",C01.252.410.040.552.846.561.595
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculosis, Central Nervous System",C01.252.410.040.552.846.570
"Bacterial Infections and Mycoses.Bacterial Infections.Gram-Positive Bacterial Infections.Actinomycetales Infections.Mycobacterium Infections.Tuberculosis.Tuberculosis, Central Nervous System.Tuberculoma, Intracranial",C01.252.410.040.552.846.570.300
