id,value
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid",E05.196.181.400
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Capillary Electrochromatography",E05.196.181.400.150
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Affinity",E05.196.181.400.170
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Affinity.Immunochromatography",E05.196.181.400.170.500
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Gel",E05.196.181.400.250
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Gel.Chromatography, Agarose",E05.196.181.400.250.200
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, High Pressure Liquid",E05.196.181.400.300
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Ion Exchange",E05.196.181.400.383
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Ion Exchange.Chromatography, DEAE-Cellulose",E05.196.181.400.383.349
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Paper",E05.196.181.400.454
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Paper.Nucleotide Mapping",E05.196.181.400.454.655
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Paper.Peptide Mapping",E05.196.181.400.454.720
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Reverse-Phase",E05.196.181.400.495
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Chromatography, Thin Layer",E05.196.181.400.537
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Liquid.Countercurrent Distribution",E05.196.181.400.555
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Micellar Electrokinetic Capillary",E05.196.181.500
"Investigative Techniques.Chemistry Techniques, Analytical.Chromatography.Chromatography, Supercritical Fluid",E05.196.181.750
"Investigative Techniques.Chemistry Techniques, Analytical.Countercurrent Distribution",E05.196.278
"Investigative Techniques.Chemistry Techniques, Analytical.Crystallization",E05.196.300
"Investigative Techniques.Chemistry Techniques, Analytical.Crystallography",E05.196.309
"Investigative Techniques.Chemistry Techniques, Analytical.Crystallography.Neutron Diffraction",E05.196.309.555
"Investigative Techniques.Chemistry Techniques, Analytical.Crystallography.Powder Diffraction",E05.196.309.711
"Investigative Techniques.Chemistry Techniques, Analytical.Crystallography.X-Ray Diffraction",E05.196.309.742
"Investigative Techniques.Chemistry Techniques, Analytical.Crystallography.X-Ray Diffraction.Crystallography, X-Ray",E05.196.309.742.225
"Investigative Techniques.Chemistry Techniques, Analytical.Desiccation",E05.196.335
"Investigative Techniques.Chemistry Techniques, Analytical.Deuterium Exchange Measurement",E05.196.344
"Investigative Techniques.Chemistry Techniques, Analytical.Dialysis",E05.196.353
"Investigative Techniques.Chemistry Techniques, Analytical.Dialysis.Microdialysis",E05.196.353.500
"Investigative Techniques.Chemistry Techniques, Analytical.Differential Thermal Analysis",E05.196.370
"Investigative Techniques.Chemistry Techniques, Analytical.Differential Thermal Analysis.Calorimetry, Differential Scanning",E05.196.370.310
"Investigative Techniques.Chemistry Techniques, Analytical.Electroosmosis",E05.196.385
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis",E05.196.401
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Blood Protein Electrophoresis",E05.196.401.076
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Blotting, Northern",E05.196.401.095
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Blotting, Southern",E05.196.401.114
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Blotting, Southwestern",E05.196.401.133
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Blotting, Western",E05.196.401.143
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Blotting, Western.Blotting, Far-Western",E05.196.401.143.500
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Agar Gel",E05.196.401.153
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Agar Gel.Comet Assay",E05.196.401.153.150
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Capillary",E05.196.401.190
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Capillary.Capillary Electrochromatography",E05.196.401.190.249
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Capillary.Electrophoresis, Microchip",E05.196.401.190.500
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Cellulose Acetate",E05.196.401.200
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Gel, Pulsed-Field",E05.196.401.220
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Gel, Two-Dimensional",E05.196.401.250
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Gel, Two-Dimensional.Two-Dimensional Difference Gel Electrophoresis",E05.196.401.250.500
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Paper",E05.196.401.319
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Paper.Nucleotide Mapping",E05.196.401.319.670
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Paper.Peptide Mapping",E05.196.401.319.720
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Polyacrylamide Gel",E05.196.401.402
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Polyacrylamide Gel.Denaturing Gradient Gel Electrophoresis",E05.196.401.402.117
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Polyacrylamide Gel.Electrophoresis, Disc",E05.196.401.402.236
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Polyacrylamide Gel.Native Polyacrylamide Gel Electrophoresis",E05.196.401.402.625
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoresis, Starch Gel",E05.196.401.485
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Electrophoretic Mobility Shift Assay",E05.196.401.500
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Immunoelectrophoresis",E05.196.401.568
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Immunoelectrophoresis.Counterimmunoelectrophoresis",E05.196.401.568.250
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Immunoelectrophoresis.Immunoelectrophoresis, Two-Dimensional",E05.196.401.568.520
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Isoelectric Focusing",E05.196.401.663
"Investigative Techniques.Chemistry Techniques, Analytical.Electrophoresis.Isotachophoresis",E05.196.401.831
"Investigative Techniques.Chemistry Techniques, Analytical.Enzyme Assays",E05.196.427
"Investigative Techniques.Chemistry Techniques, Analytical.Enzyme Assays.Clinical Enzyme Tests",E05.196.427.200
"Investigative Techniques.Chemistry Techniques, Analytical.Filtration",E05.196.454
"Investigative Techniques.Chemistry Techniques, Analytical.Filtration.Air Filters",E05.196.454.201
"Investigative Techniques.Chemistry Techniques, Analytical.Filtration.Micropore Filters",E05.196.454.403
"Investigative Techniques.Chemistry Techniques, Analytical.Filtration.Ultrafiltration",E05.196.454.807
"Investigative Techniques.Chemistry Techniques, Analytical.Flow Injection Analysis",E05.196.460
"Investigative Techniques.Chemistry Techniques, Analytical.Glucose Clamp Technique",E05.196.500
"Investigative Techniques.Chemistry Techniques, Analytical.Mass Spectrometry",E05.196.566
"Investigative Techniques.Chemistry Techniques, Analytical.Mass Spectrometry.Gas Chromatography-Mass Spectrometry",E05.196.566.500
"Investigative Techniques.Chemistry Techniques, Analytical.Mass Spectrometry.Spectrometry, Mass, Electrospray Ionization",E05.196.566.600
"Investigative Techniques.Chemistry Techniques, Analytical.Mass Spectrometry.Spectrometry, Mass, Fast Atom Bombardment",E05.196.566.750
"Investigative Techniques.Chemistry Techniques, Analytical.Mass Spectrometry.Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",E05.196.566.755
"Investigative Techniques.Chemistry Techniques, Analytical.Mass Spectrometry.Spectrometry, Mass, Secondary Ion",E05.196.566.760
"Investigative Techniques.Chemistry Techniques, Analytical.Mass Spectrometry.Tandem Mass Spectrometry",E05.196.566.880
"Investigative Techniques.Chemistry Techniques, Analytical.Microchemistry",E05.196.620
"Investigative Techniques.Chemistry Techniques, Analytical.Molecular Imprinting",E05.196.655
"Investigative Techniques.Chemistry Techniques, Analytical.Nucleotide Mapping",E05.196.680
"Investigative Techniques.Chemistry Techniques, Analytical.Osmometry",E05.196.690
"Investigative Techniques.Chemistry Techniques, Analytical.Peptide Mapping",E05.196.700
"Investigative Techniques.Chemistry Techniques, Analytical.Peptide Mapping.Protein Footprinting",E05.196.700.690
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry",E05.196.712
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Densitometry",E05.196.712.224
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Densitometry.Absorptiometry, Photon",E05.196.712.224.187
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements",E05.196.712.516
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Bioluminescence Resonance Energy Transfer Techniques",E05.196.712.516.099
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry",E05.196.712.516.600
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Cytophotometry",E05.196.712.516.600.240
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Cytophotometry.Flow Cytometry",E05.196.712.516.600.240.350
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Cytophotometry.Image Cytometry",E05.196.712.516.600.240.400
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Cytophotometry.Image Cytometry.Laser Scanning Cytometry",E05.196.712.516.600.240.400.500
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Fluorescence Polarization",E05.196.712.516.600.390
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Fluorescence Polarization.Fluorescence Polarization Immunoassay",E05.196.712.516.600.390.350
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Fluorescence Recovery After Photobleaching",E05.196.712.516.600.393
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Fluorophotometry",E05.196.712.516.600.410
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Spectrometry, Fluorescence",E05.196.712.516.600.676
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Luminescent Measurements.Fluorometry.Spectrometry, Fluorescence.Fluorescence Resonance Energy Transfer",E05.196.712.516.600.676.500
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Nephelometry and Turbidimetry",E05.196.712.650
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Nephelometry and Turbidimetry.Immunoturbidimetry",E05.196.712.650.500
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Spectrophotometry",E05.196.712.726
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Spectrophotometry.Microspectrophotometry",E05.196.712.726.300
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Spectrophotometry.Spectrophotometry, Atomic",E05.196.712.726.551
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Spectrophotometry.Spectrophotometry, Infrared",E05.196.712.726.676
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Spectrophotometry.Spectrophotometry, Infrared.Spectroscopy, Fourier Transform Infrared",E05.196.712.726.676.700
"Investigative Techniques.Chemistry Techniques, Analytical.Photometry.Spectrophotometry.Spectrophotometry, Ultraviolet",E05.196.712.726.802
"Investigative Techniques.Chemistry Techniques, Analytical.Polarography",E05.196.749
"Investigative Techniques.Chemistry Techniques, Analytical.Quartz Crystal Microbalance Techniques",E05.196.778
"Investigative Techniques.Chemistry Techniques, Analytical.Refractometry",E05.196.808
"Investigative Techniques.Chemistry Techniques, Analytical.Scattering, Radiation",E05.196.822
"Investigative Techniques.Chemistry Techniques, Analytical.Scattering, Radiation.Dynamic Light Scattering",E05.196.822.325
"Investigative Techniques.Chemistry Techniques, Analytical.Scattering, Radiation.Neutron Diffraction",E05.196.822.650
"Investigative Techniques.Chemistry Techniques, Analytical.Scattering, Radiation.Scattering, Small Angle",E05.196.822.830
"Investigative Techniques.Chemistry Techniques, Analytical.Scattering, Radiation.Spectrum Analysis, Raman",E05.196.822.860
"Investigative Techniques.Chemistry Techniques, Analytical.Scattering, Radiation.X-Ray Diffraction",E05.196.822.950
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis",E05.196.867
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Circular Dichroism",E05.196.867.151
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Dielectric Spectroscopy",E05.196.867.335
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Ion Mobility Spectrometry",E05.196.867.427
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Magnetic Resonance Spectroscopy",E05.196.867.519
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Magnetic Resonance Spectroscopy.Carbon-13 Magnetic Resonance Spectroscopy",E05.196.867.519.136
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Magnetic Resonance Spectroscopy.Electron Spin Resonance Spectroscopy",E05.196.867.519.274
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Magnetic Resonance Spectroscopy.Nuclear Magnetic Resonance, Biomolecular",E05.196.867.519.550
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Magnetic Resonance Spectroscopy.Proton Magnetic Resonance Spectroscopy",E05.196.867.519.775
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Optical Rotatory Dispersion",E05.196.867.576
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Photoelectron Spectroscopy",E05.196.867.618
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Pulse Radiolysis",E05.196.867.660
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrometry, Fluorescence",E05.196.867.726
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrometry, Gamma",E05.196.867.776
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrometry, Gamma.Spectroscopy, Mossbauer",E05.196.867.776.751
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrometry, X-Ray Emission",E05.196.867.800
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrometry, X-Ray Emission.Electron Probe Microanalysis",E05.196.867.800.360
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrophotometry",E05.196.867.826
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrophotometry.Action Spectrum",E05.196.867.826.150
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrophotometry.Microspectrophotometry",E05.196.867.826.300
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrophotometry.Spectrophotometry, Atomic",E05.196.867.826.551
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrophotometry.Spectrophotometry, Infrared",E05.196.867.826.676
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrophotometry.Spectrophotometry, Infrared.Spectroscopy, Fourier Transform Infrared",E05.196.867.826.676.700
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrophotometry.Spectrophotometry, Ultraviolet",E05.196.867.826.802
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectroscopy, Electron Energy-Loss",E05.196.867.838
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectroscopy, Electron Energy-Loss.Microscopy, Energy-Filtering Transmission Electron",E05.196.867.838.500
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectroscopy, Near-Infrared",E05.196.867.851
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Spectrum Analysis, Raman",E05.196.867.890
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Sun Protection Factor",E05.196.867.917
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.Terahertz Spectroscopy",E05.196.867.945
"Investigative Techniques.Chemistry Techniques, Analytical.Spectrum Analysis.X-Ray Absorption Spectroscopy",E05.196.867.972
"Investigative Techniques.Chemistry Techniques, Analytical.Spin Trapping",E05.196.885
"Investigative Techniques.Chemistry Techniques, Analytical.Surface Plasmon Resonance",E05.196.890
"Investigative Techniques.Chemistry Techniques, Analytical.Thermogravimetry",E05.196.904
"Investigative Techniques.Chemistry Techniques, Analytical.Titrimetry",E05.196.922
"Investigative Techniques.Chemistry Techniques, Analytical.Titrimetry.Colorimetry",E05.196.922.250
"Investigative Techniques.Chemistry Techniques, Analytical.Titrimetry.Conductometry",E05.196.922.500
"Investigative Techniques.Chemistry Techniques, Analytical.Titrimetry.Potentiometry",E05.196.922.750
"Investigative Techniques.Chemistry Techniques, Analytical.Ultracentrifugation",E05.196.941
"Investigative Techniques.Chemistry Techniques, Analytical.Ultracentrifugation.Centrifugation, Density Gradient",E05.196.941.336
"Investigative Techniques.Chemistry Techniques, Analytical.Ultracentrifugation.Centrifugation, Density Gradient.Centrifugation, Isopycnic",E05.196.941.336.253
"Investigative Techniques.Chemistry Techniques, Analytical.Ultracentrifugation.Centrifugation, Density Gradient.Centrifugation, Zonal",E05.196.941.336.419
"Investigative Techniques.Chemistry Techniques, Synthetic",E05.197
"Investigative Techniques.Chemistry Techniques, Synthetic.Click Chemistry",E05.197.124
"Investigative Techniques.Chemistry Techniques, Synthetic.Combinatorial Chemistry Techniques",E05.197.312
"Investigative Techniques.Chemistry Techniques, Synthetic.Combinatorial Chemistry Techniques.SELEX Aptamer Technique",E05.197.312.500
"Investigative Techniques.Chemistry Techniques, Synthetic.Cycloaddition Reaction",E05.197.406
"Investigative Techniques.Chemistry Techniques, Synthetic.Solid-Phase Synthesis Techniques",E05.197.500
Investigative Techniques.Chromophore-Assisted Light Inactivation,E05.198
Investigative Techniques.Clinical Laboratory Techniques,E05.200
Investigative Techniques.Clinical Laboratory Techniques.Clinical Chemistry Tests,E05.200.124
Investigative Techniques.Clinical Laboratory Techniques.Clinical Chemistry Tests.Blood Chemical Analysis,E05.200.124.100
Investigative Techniques.Clinical Laboratory Techniques.Clinical Chemistry Tests.Blood Chemical Analysis.Blood Gas Analysis,E05.200.124.100.100
