id,name
C02.782.450.100,"Hepatitis D, Chronic"
C02.782.455,Hepatitis E
C02.782.580,Mononegavirales Infections
C02.782.580.124,Borna Disease
C02.782.580.250,Filoviridae Infections
C02.782.580.250.400,"Hemorrhagic Fever, Ebola"
C02.782.580.250.500,Marburg Virus Disease
C02.782.580.600,Paramyxoviridae Infections
C02.782.580.600.080,Avulavirus Infections
C02.782.580.600.080.600,Newcastle Disease
C02.782.580.600.400,Henipavirus Infections
C02.782.580.600.500,Morbillivirus Infections
C02.782.580.600.500.285,Distemper
C02.782.580.600.500.500,Measles
C02.782.580.600.500.500.800,Subacute Sclerosing Panencephalitis
C02.782.580.600.500.600,Peste-des-Petits-Ruminants
C02.782.580.600.500.700,Rinderpest
C02.782.580.600.600,Respirovirus Infections
C02.782.580.600.600.648,"Pasteurellosis, Pneumonic"
C02.782.580.600.620,Pneumovirus Infections
C02.782.580.600.620.750,Respiratory Syncytial Virus Infections
C02.782.580.600.680,Rubulavirus Infections
C02.782.580.600.680.500,Mumps
C02.782.580.830,Rhabdoviridae Infections
C02.782.580.830.375,Ephemeral Fever
C02.782.580.830.450,"Hemorrhagic Septicemia, Viral"
C02.782.580.830.750,Rabies
C02.782.580.830.825,Vesicular Stomatitis
C02.782.600,Nidovirales Infections
C02.782.600.100,Arterivirus Infections
C02.782.600.100.700,Porcine Reproductive and Respiratory Syndrome
C02.782.600.550,Coronaviridae Infections
C02.782.600.550.200,Coronavirus Infections
C02.782.600.550.200.325,"Enteritis, Transmissible, of Turkeys"
C02.782.600.550.200.360,Feline Infectious Peritonitis
C02.782.600.550.200.400,"Gastroenteritis, Transmissible, of Swine"
C02.782.600.550.200.750,Severe Acute Respiratory Syndrome
C02.782.600.550.800,Torovirus Infections
C02.782.620,Orthomyxoviridae Infections
C02.782.620.365,"Influenza, Human"
C02.782.620.375,Influenza in Birds
C02.782.687,Picornaviridae Infections
C02.782.687.150,Cardiovirus Infections
C02.782.687.207,Common Cold
C02.782.687.359,Enterovirus Infections
C02.782.687.359.201,"Conjunctivitis, Acute Hemorrhagic"
C02.782.687.359.213,Coxsackievirus Infections
C02.782.687.359.213.331,"Hand, Foot and Mouth Disease"
C02.782.687.359.213.466,Herpangina
C02.782.687.359.213.737,"Pleurodynia, Epidemic"
C02.782.687.359.347,Echovirus Infections
C02.782.687.359.347.500,Herpangina
C02.782.687.359.456,"Encephalomyelitis, Enzootic Porcine"
C02.782.687.359.500,Hepatitis A
C02.782.687.359.764,Poliomyelitis
C02.782.687.359.764.614,"Poliomyelitis, Bulbar"
C02.782.687.359.764.650,Postpoliomyelitis Syndrome
C02.782.687.359.855,Swine Vesicular Disease
C02.782.687.484,Foot-and-Mouth Disease
C02.782.791,Reoviridae Infections
C02.782.791.142,African Horse Sickness
C02.782.791.315,Bluetongue
C02.782.791.482,Colorado Tick Fever
C02.782.791.814,Rotavirus Infections
C02.782.815,Retroviridae Infections
C02.782.815.096,Avian Leukosis
C02.782.815.200,Deltaretrovirus Infections
C02.782.815.200.260,Enzootic Bovine Leukosis
C02.782.815.200.470,HTLV-I Infections
C02.782.815.200.470.710,"Paraparesis, Tropical Spastic"
C02.782.815.200.480,HTLV-II Infections
C02.782.815.616,Lentivirus Infections
C02.782.815.616.300,Equine Infectious Anemia
C02.782.815.616.350,Feline Acquired Immunodeficiency Syndrome
C02.782.815.616.400,HIV Infections
C02.782.815.616.400.040,Acquired Immunodeficiency Syndrome
C02.782.815.616.400.044,Acute Retroviral Syndrome
C02.782.815.616.400.048,"AIDS Arteritis, Central Nervous System"
C02.782.815.616.400.050,AIDS-Associated Nephropathy
C02.782.815.616.400.070,AIDS Dementia Complex
C02.782.815.616.400.080,AIDS-Related Complex
C02.782.815.616.400.100,AIDS-Related Opportunistic Infections
C02.782.815.616.400.400,HIV-Associated Lipodystrophy Syndrome
C02.782.815.616.400.480,HIV Enteropathy
C02.782.815.616.400.500,HIV Seropositivity
C02.782.815.616.400.520,HIV Wasting Syndrome
C02.782.815.616.660,"Pneumonia, Progressive Interstitial, of Sheep"
C02.782.815.616.850,Simian Acquired Immunodeficiency Syndrome
C02.782.815.616.900,Visna
C02.782.815.622,"Leukemia, Feline"
C02.782.815.650,Murine Acquired Immunodeficiency Syndrome
C02.782.815.725,"Pulmonary Adenomatosis, Ovine"
C02.782.815.800,"Sarcoma, Avian"
C02.782.930,Togaviridae Infections
C02.782.930.100,Alphavirus Infections
C02.782.930.100.184,Chikungunya Fever
C02.782.930.100.370,"Encephalomyelitis, Equine"
C02.782.930.100.370.162,"Encephalomyelitis, Eastern Equine"
C02.782.930.100.370.325,"Encephalomyelitis, Venezuelan Equine"
C02.782.930.100.370.662,"Encephalomyelitis, Western Equine"
C02.782.930.700,Rubivirus Infections
C02.782.930.700.700,Rubella
C02.782.930.700.700.700,"Rubella Syndrome, Congenital"
C02.800,Sexually Transmitted Diseases
C02.800.801,"Sexually Transmitted Diseases, Viral"
C02.800.801.220,Condylomata Acuminata
C02.800.801.220.500,Buschke-Lowenstein Tumor
C02.800.801.350,Herpes Genitalis
C02.800.801.400,HIV Infections
C02.800.801.400.040,Acquired Immunodeficiency Syndrome
C02.800.801.400.044,Acute Retroviral Syndrome
C02.800.801.400.048,"AIDS Arteritis, Central Nervous System"
C02.800.801.400.050,AIDS-Associated Nephropathy
C02.800.801.400.070,AIDS Dementia Complex
C02.800.801.400.080,AIDS-Related Complex
C02.800.801.400.400,HIV-Associated Lipodystrophy Syndrome
C02.800.801.400.480,HIV Enteropathy
C02.800.801.400.500,HIV Seropositivity
C02.800.801.400.520,HIV Wasting Syndrome
C02.825,"Skin Diseases, Viral"
C02.825.260,Erythema Infectiosum
C02.825.290,Exanthema Subitum
C02.825.320,Herpes Simplex
C02.825.320.320,Herpes Labialis
C02.825.320.410,Kaposi Varicelliform Eruption
C02.825.550,Molluscum Contagiosum
C02.825.810,Warts
C02.825.810.110,Condylomata Acuminata
C02.825.810.110.500,Buschke-Lowenstein Tumor
C02.825.810.260,Epidermodysplasia Verruciformis
C02.839,Slow Virus Diseases
C02.839.040,Acquired Immunodeficiency Syndrome
C02.839.080,AIDS-Related Complex
C02.839.091,Aleutian Mink Disease
C02.839.375,Equine Infectious Anemia
C02.839.400,Feline Acquired Immunodeficiency Syndrome
C02.839.550,"Leukoencephalopathy, Progressive Multifocal"
C02.839.660,"Pneumonia, Progressive Interstitial, of Sheep"
C02.839.850,Simian Acquired Immunodeficiency Syndrome
C02.839.862,Subacute Sclerosing Panencephalitis
C02.839.900,Visna
C02.928,Tumor Virus Infections
C02.928.120,Avian Leukosis
C02.928.216,"Carcinoma, Merkel Cell"
C02.928.313,Epstein-Barr Virus Infections
C02.928.313.165,Burkitt Lymphoma
C02.928.489,Marek Disease
C02.928.650,Murine Acquired Immunodeficiency Syndrome
C02.928.725,Papillomavirus Infections
C02.928.740,"Pulmonary Adenomatosis, Ovine"
C02.928.800,"Sarcoma, Avian"
C02.928.914,Warts
C02.928.914.217,Condylomata Acuminata
C02.928.914.217.500,Buschke-Lowenstein Tumor
C02.928.914.345,Epidermodysplasia Verruciformis
C02.937,Viremia
C02.968,Zoonoses
