id,name
E01.370.225.500.607.512.240.149,"Antibody-Coated Bacteria Test, Urinary"
E01.370.225.500.607.512.240.300,"Fluorescent Antibody Technique, Direct"
E01.370.225.500.607.512.240.310,"Fluorescent Antibody Technique, Indirect"
E01.370.225.500.607.512.240.655,Fluoroimmunoassay
E01.370.225.500.607.512.240.655.350,Fluorescence Polarization Immunoassay
E01.370.225.500.607.790,Periodic Acid-Schiff Reaction
E01.370.225.500.607.810,Prussian Blue Reaction
E01.370.225.500.620,Histocytological Preparation Techniques
E01.370.225.500.620.520,Microdissection
E01.370.225.500.620.530,Microtomy
E01.370.225.500.620.530.160,Cryoultramicrotomy
E01.370.225.500.620.530.160.260,Frozen Sections
E01.370.225.500.620.620,Replica Techniques
E01.370.225.500.620.620.150,Corrosion Casting
E01.370.225.500.620.620.260,Freeze Fracturing
E01.370.225.500.620.620.260.400,Freeze Etching
E01.370.225.500.620.670,Staining and Labeling
E01.370.225.500.620.670.130,Chromosome Banding
E01.370.225.500.620.670.325,In Situ Hybridization
E01.370.225.500.620.670.325.350,"In Situ Hybridization, Fluorescence"
E01.370.225.500.620.670.325.350.125,Chromosome Painting
E01.370.225.500.620.670.325.680,Primed In Situ Labeling
E01.370.225.500.620.670.520,Negative Staining
E01.370.225.500.620.670.570,Neuroanatomical Tract-Tracing Techniques
E01.370.225.500.620.670.615,Periodic Acid-Schiff Reaction
E01.370.225.500.620.670.660,Prussian Blue Reaction
E01.370.225.500.620.670.770,Shadowing (Histology)
E01.370.225.500.620.670.780,Silver Staining
E01.370.225.500.620.720,Tissue Embedding
E01.370.225.500.620.720.610,Paraffin Embedding
E01.370.225.500.620.720.640,Plastic Embedding
E01.370.225.500.620.760,Tissue Preservation
E01.370.225.500.620.760.160,Cryopreservation
E01.370.225.500.620.760.160.260,Freeze Drying
E01.370.225.500.620.760.160.260.270,Freeze Substitution
E01.370.225.500.620.760.720,Tissue Fixation
E01.370.225.500.810,Metabolic Flux Analysis
E01.370.225.562,Genetic Testing
E01.370.225.562.250,Genetic Carrier Screening
E01.370.225.562.500,Pharmacogenomic Testing
E01.370.225.625,Hematologic Tests
E01.370.225.625.107,Blood Cell Count
E01.370.225.625.107.330,Erythrocyte Count
E01.370.225.625.107.330.725,Reticulocyte Count
E01.370.225.625.107.595,Leukocyte Count
E01.370.225.625.107.595.500,Lymphocyte Count
E01.370.225.625.107.595.500.150,CD4 Lymphocyte Count
E01.370.225.625.107.595.500.150.160,CD4-CD8 Ratio
E01.370.225.625.107.700,Platelet Count
E01.370.225.625.115,Blood Coagulation Tests
E01.370.225.625.115.320,International Normalized Ratio
E01.370.225.625.115.600,Partial Thromboplastin Time
E01.370.225.625.115.610,Prothrombin Time
E01.370.225.625.115.830,Thrombelastography
E01.370.225.625.115.870,Thrombin Time
E01.370.225.625.115.950,Whole Blood Coagulation Time
E01.370.225.625.120,Blood Grouping and Crossmatching
E01.370.225.625.125,Blood Sedimentation
E01.370.225.625.135,Bone Marrow Examination
E01.370.225.625.225,Erythrocyte Aggregation
E01.370.225.625.230,Erythrocyte Indices
E01.370.225.625.265,Fibrin Clot Lysis Time
E01.370.225.625.300,FIGLU Test
E01.370.225.625.400,Hematocrit
E01.370.225.625.410,Hemoglobinometry
E01.370.225.625.550,Osmotic Fragility
E01.370.225.625.625,Platelet Function Tests
E01.370.225.625.625.100,Bleeding Time
E01.370.225.625.625.160,Clot Retraction
E01.370.225.625.625.392,Mean Platelet Volume
E01.370.225.625.625.625,Platelet Count
E01.370.225.625.750,Schilling Test
E01.370.225.750,Histological Techniques
E01.370.225.750.132,Autoradiography
E01.370.225.750.288,Decalcification Technique
E01.370.225.750.551,Histocytochemistry
E01.370.225.750.551.512,Immunohistochemistry
E01.370.225.750.551.512.240,Fluorescent Antibody Technique
E01.370.225.750.551.512.240.149,"Antibody-Coated Bacteria Test, Urinary"
E01.370.225.750.551.512.240.300,"Fluorescent Antibody Technique, Direct"
E01.370.225.750.551.512.240.310,"Fluorescent Antibody Technique, Indirect"
E01.370.225.750.551.512.240.655,Fluoroimmunoassay
E01.370.225.750.551.512.240.655.350,Fluorescence Polarization Immunoassay
E01.370.225.750.551.790,Periodic Acid-Schiff Reaction
E01.370.225.750.551.810,Prussian Blue Reaction
E01.370.225.750.600,Histocytological Preparation Techniques
E01.370.225.750.600.520,Microdissection
E01.370.225.750.600.530,Microtomy
E01.370.225.750.600.530.160,Cryoultramicrotomy
E01.370.225.750.600.530.160.260,Frozen Sections
E01.370.225.750.600.620,Replica Techniques
E01.370.225.750.600.620.150,Corrosion Casting
E01.370.225.750.600.620.260,Freeze Fracturing
E01.370.225.750.600.620.260.400,Freeze Etching
E01.370.225.750.600.670,Staining and Labeling
E01.370.225.750.600.670.130,Chromosome Banding
E01.370.225.750.600.670.325,In Situ Hybridization
E01.370.225.750.600.670.325.350,"In Situ Hybridization, Fluorescence"
E01.370.225.750.600.670.325.350.125,Chromosome Painting
E01.370.225.750.600.670.325.680,Primed In Situ Labeling
E01.370.225.750.600.670.520,Negative Staining
E01.370.225.750.600.670.570,Neuroanatomical Tract-Tracing Techniques
E01.370.225.750.600.670.660,Prussian Blue Reaction
E01.370.225.750.600.670.770,Shadowing (Histology)
E01.370.225.750.600.670.780,Silver Staining
E01.370.225.750.600.720,Tissue Embedding
E01.370.225.750.600.720.610,Paraffin Embedding
E01.370.225.750.600.720.640,Plastic Embedding
E01.370.225.750.600.760,Tissue Preservation
E01.370.225.750.600.760.160,Cryopreservation
E01.370.225.750.600.760.160.260,Freeze Drying
E01.370.225.750.600.760.160.260.270,Freeze Substitution
E01.370.225.750.600.760.720,Tissue Fixation
E01.370.225.812,Immunologic Tests
E01.370.225.812.049,"Antibody-Coated Bacteria Test, Urinary"
E01.370.225.812.100,Basophil Degranulation Test
E01.370.225.812.125,Cell Migration Assays
E01.370.225.812.125.500,"Cell Migration Assays, Leukocyte"
E01.370.225.812.125.750,"Cell Migration Assays, Macrophage"
E01.370.225.812.125.875,Skin Window Technique
E01.370.225.812.160,"Cytotoxicity Tests, Immunologic"
E01.370.225.812.160.155,Complement Hemolytic Activity Assay
E01.370.225.812.375,Hemolytic Plaque Technique
E01.370.225.812.385,Histocompatibility Testing
E01.370.225.812.385.120,Blood Grouping and Crossmatching
E01.370.225.812.385.475,"Lymphocyte Culture Test, Mixed"
E01.370.225.812.400,Immune Adherence Reaction
E01.370.225.812.447,Immunophenotyping
E01.370.225.812.453,Interferon-gamma Release Tests
E01.370.225.812.460,Leukocyte Adherence Inhibition Test
E01.370.225.812.482,Lymphocyte Activation
E01.370.225.812.505,"Monitoring, Immunologic"
E01.370.225.812.620,"Pregnancy Tests, Immunologic"
E01.370.225.812.706,Rosette Formation
E01.370.225.812.735,Serologic Tests
E01.370.225.812.735.050,Agglutination Tests
E01.370.225.812.735.050.375,Hemagglutination Tests
E01.370.225.812.735.050.375.150,Coombs Test
E01.370.225.812.735.050.450,Latex Fixation Tests
E01.370.225.812.735.060,AIDS Serodiagnosis
E01.370.225.812.735.150,Complement Fixation Tests
E01.370.225.812.735.155,Complement Hemolytic Activity Assay
E01.370.225.812.735.360,Hemadsorption Inhibition Tests
E01.370.225.812.735.370,Hemagglutination Inhibition Tests
E01.370.225.812.735.550,Neutralization Tests
E01.370.225.812.735.645,Precipitin Tests
E01.370.225.812.735.645.300,Flocculation Tests
E01.370.225.812.735.645.350,Immunodiffusion
E01.370.225.812.735.645.350.350,Immunoelectrophoresis
E01.370.225.812.735.645.350.350.150,Counterimmunoelectrophoresis
E01.370.225.812.735.645.350.350.350,"Immunoelectrophoresis, Two-Dimensional"
E01.370.225.812.735.830,Radioallergosorbent Test
E01.370.225.812.735.840,Radioimmunoprecipitation Assay
E01.370.225.812.735.845,Serum Bactericidal Antibody Assay
E01.370.225.812.735.850,Syphilis Serodiagnosis
E01.370.225.812.735.850.200,Fluorescent Treponemal Antibody-Absorption Test
E01.370.225.812.735.850.800,Treponema Immobilization Test
E01.370.225.812.742,Serotyping
E01.370.225.812.871,Skin Tests
E01.370.225.812.871.300,Intradermal Tests
E01.370.225.812.871.300.540,Kveim Test
E01.370.225.812.871.300.750,Skin Test End-Point Titration
E01.370.225.812.871.450,Local Lymph Node Assay
E01.370.225.812.871.600,Passive Cutaneous Anaphylaxis
E01.370.225.812.871.610,Patch Tests
E01.370.225.812.871.705,Skin Window Technique
E01.370.225.812.871.800,Tuberculin Test
E01.370.225.828,Laboratory Critical Values
E01.370.225.843,Metabolic Clearance Rate
E01.370.225.875,Microbiological Techniques
E01.370.225.875.074,Axenic Culture
E01.370.225.875.150,Bacteriological Techniques
E01.370.225.875.150.115,Bacterial Load
E01.370.225.875.150.125,Bacterial Typing Techniques
E01.370.225.875.150.125.150,Bacteriophage Typing
E01.370.225.875.150.125.457,Molecular Typing
E01.370.225.875.150.125.457.500,Multilocus Sequence Typing
E01.370.225.875.150.125.765,Ribotyping
E01.370.225.875.150.125.890,Serotyping
E01.370.225.875.150.570,Limulus Test
E01.370.225.875.185,Blood Culture
E01.370.225.875.220,"Colony Count, Microbial"
E01.370.225.875.220.115,Bacterial Load
E01.370.225.875.595,Microbial Sensitivity Tests
E01.370.225.875.595.399,Disk Diffusion Antimicrobial Tests
E01.370.225.875.595.800,Serum Bactericidal Test
E01.370.225.875.610,Mycological Typing Techniques
E01.370.225.875.837,Serial Passage
E01.370.225.875.950,Viral Load
E01.370.225.875.970,Virus Cultivation
E01.370.225.875.970.790,Viral Plaque Assay
E01.370.225.875.977,Virus Inactivation
E01.370.225.875.985,Xenodiagnosis
E01.370.225.880,Molecular Diagnostic Techniques
E01.370.225.880.500,Human Papillomavirus DNA Tests
E01.370.225.910,Neonatal Screening
E01.370.225.925,Occult Blood
E01.370.225.932,Parasite Load
E01.370.225.932.600,Parasite Egg Count
E01.370.225.940,Parasitic Sensitivity Tests
E01.370.225.955,Pre-Analytical Phase
E01.370.225.970,Pregnancy Tests
E01.370.225.970.620,"Pregnancy Tests, Immunologic"
E01.370.225.985,Radioligand Assay
E01.370.225.992,Semen Analysis
E01.370.225.992.624,Sperm Count
E01.370.225.992.812,Sperm Motility
E01.370.225.996,Sex Determination Analysis
E01.370.225.996.500,Sex Determination by Skeleton
E01.370.225.998,Specimen Handling
E01.370.225.998.054,Biopsy
E01.370.225.998.054.119,"Biopsy, Needle"
E01.370.225.998.054.119.500,"Biopsy, Fine-Needle"
E01.370.225.998.054.119.500.500,Endoscopic Ultrasound-Guided Fine Needle Aspiration
E01.370.225.998.054.119.750,"Biopsy, Large-Core Needle"
E01.370.225.998.054.149,Chorionic Villi Sampling
E01.370.225.998.054.160,Conization
E01.370.225.998.054.370,Image-Guided Biopsy
E01.370.225.998.054.370.500,Endoscopic Ultrasound-Guided Fine Needle Aspiration
E01.370.225.998.054.396,Liquid Biopsy
E01.370.225.998.054.422,Papanicolaou Test
E01.370.225.998.054.580,Sentinel Lymph Node Biopsy
E01.370.225.998.054.790,Spinal Puncture
E01.370.225.998.054.800,Vaginal Smears
E01.370.225.998.110,Blood Specimen Collection
E01.370.225.998.110.150,Cordocentesis
E01.370.225.998.110.600,Petrosal Sinus Sampling
E01.370.225.998.110.625,Phlebotomy
E01.370.225.998.221,Dissection
E01.370.225.998.221.580,Microdissection
E01.370.225.998.221.580.500,Laser Capture Microdissection
E01.370.225.998.293,DNA Contamination
E01.370.225.998.329,Paracentesis
E01.370.225.998.329.309,Amniocentesis
E01.370.225.998.329.465,Arthrocentesis
E01.370.225.998.329.543,Cordocentesis
E01.370.225.998.329.620,Pericardiocentesis
E01.370.225.998.329.810,Thoracentesis
E01.370.225.998.329.905,Tympanocentesis
E01.370.225.998.762,Urine Specimen Collection
E01.370.350,Diagnostic Imaging
E01.370.350.130,Cardiac Imaging Techniques
E01.370.350.130.249,Angiocardiography
E01.370.350.130.500,Cardiac-Gated Imaging Techniques
E01.370.350.130.500.500,Cardiac-Gated Single-Photon Emission Computer-Assisted Tomography
E01.370.350.130.500.750,Gated Blood-Pool Imaging
E01.370.350.130.625,Coronary Angiography
E01.370.350.130.750,Echocardiography
E01.370.350.130.750.220,"Echocardiography, Doppler"
E01.370.350.130.750.220.220,"Echocardiography, Doppler, Color"
E01.370.350.130.750.220.225,"Echocardiography, Doppler, Pulsed"
E01.370.350.130.750.228,"Echocardiography, Stress"
E01.370.350.130.750.230,"Echocardiography, Three-Dimensional"
E01.370.350.130.750.230.230,"Echocardiography, Four-Dimensional"
E01.370.350.130.750.235,"Echocardiography, Transesophageal"
E01.370.350.130.875,Myocardial Perfusion Imaging
E01.370.350.130.937,Radionuclide Ventriculography
E01.370.350.130.937.350,Gated Blood-Pool Imaging
E01.370.350.130.937.950,"Ventriculography, First-Pass"
E01.370.350.350,"Image Interpretation, Computer-Assisted"
E01.370.350.350.349,Neuronavigation
E01.370.350.350.700,"Radiographic Image Interpretation, Computer-Assisted"
E01.370.350.350.800,"Tomography, Emission-Computed"
E01.370.350.350.800.700,Positron-Emission Tomography
E01.370.350.350.800.700.500,Positron Emission Tomography Computed Tomography
E01.370.350.350.800.800,"Tomography, Emission-Computed, Single-Photon"
E01.370.350.350.800.800.500,Cardiac-Gated Single-Photon Emission Computer-Assisted Tomography
E01.370.350.350.800.800.750,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.350.810,"Tomography, X-Ray Computed"
E01.370.350.350.810.180,"Colonography, Computed Tomographic"
E01.370.350.350.810.335,Computed Tomography Angiography
E01.370.350.350.810.490,Four-Dimensional Computed Tomography
E01.370.350.350.810.645,Positron Emission Tomography Computed Tomography
E01.370.350.350.810.723,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.350.810.800,"Tomography, Spiral Computed"
E01.370.350.350.810.800.500,Multidetector Computed Tomography
E01.370.350.400,"Imaging, Three-Dimensional"
E01.370.350.400.200,"Echocardiography, Three-Dimensional"
E01.370.350.400.200.230,"Echocardiography, Four-Dimensional"
E01.370.350.400.350,Four-Dimensional Computed Tomography
E01.370.350.400.500,Holography
E01.370.350.515,Microscopy
E01.370.350.515.277,Intravital Microscopy
E01.370.350.515.277.250,Dermoscopy
E01.370.350.515.277.500,Microscopic Angioscopy
E01.370.350.515.370,"Microscopy, Acoustic"
E01.370.350.515.395,"Microscopy, Confocal"
E01.370.350.515.395.500,Laser Scanning Cytometry
E01.370.350.515.402,"Microscopy, Electron"
E01.370.350.515.402.150,Cryoelectron Microscopy
E01.370.350.515.402.250,Electron Probe Microanalysis
E01.370.350.515.402.541,"Microscopy, Electron, Scanning"
E01.370.350.515.402.580,"Microscopy, Electron, Transmission"
E01.370.350.515.402.580.480,"Microscopy, Electron, Scanning Transmission"
E01.370.350.515.402.580.500,"Microscopy, Energy-Filtering Transmission Electron"
E01.370.350.515.402.625,"Microscopy, Immunoelectron"
E01.370.350.515.458,"Microscopy, Fluorescence"
E01.370.350.515.458.500,"Microscopy, Fluorescence, Multiphoton"
E01.370.350.515.513,"Microscopy, Interference"
E01.370.350.515.513.569,"Microscopy, Phase-Contrast"
E01.370.350.515.624,"Microscopy, Polarization"
E01.370.350.515.666,"Microscopy, Scanning Probe"
E01.370.350.515.666.400,"Microscopy, Atomic Force"
E01.370.350.515.666.450,"Microscopy, Electrochemical, Scanning"
E01.370.350.515.666.500,"Microscopy, Scanning Tunneling"
E01.370.350.515.680,"Microscopy, Ultraviolet"
E01.370.350.515.690,"Microscopy, Video"
E01.370.350.515.717,Nonlinear Optical Microscopy
E01.370.350.515.717.250,"Microscopy, Fluorescence, Multiphoton"
E01.370.350.515.717.500,Second Harmonic Generation Microscopy
E01.370.350.515.744,Nuclear Microscopy
E01.370.350.515.799,Photomicrography
E01.370.350.515.899,Single Molecule Imaging
E01.370.350.557,Molecular Imaging
E01.370.350.557.500,Cell Tracking
E01.370.350.557.750,Single Molecule Imaging
E01.370.350.567,Multimodal Imaging
E01.370.350.567.250,Computed Tomography Angiography
E01.370.350.567.500,Positron Emission Tomography Computed Tomography
E01.370.350.567.750,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.578,Neuroimaging
E01.370.350.578.750,Diffusion Tensor Imaging
E01.370.350.578.875,Functional Neuroimaging
E01.370.350.578.875.500,Brain Mapping
E01.370.350.578.875.500.249,Connectome
E01.370.350.578.937,Neuroradiography
E01.370.350.578.937.180,Cerebral Angiography
E01.370.350.578.937.190,Cerebral Ventriculography
E01.370.350.578.937.260,Echoencephalography
E01.370.350.578.937.260.850,"Ultrasonography, Doppler, Transcranial"
E01.370.350.578.937.505,Myelography
E01.370.350.578.937.620,Pneumoencephalography
E01.370.350.589,Optical Imaging
E01.370.350.589.124,Narrow Band Imaging
E01.370.350.589.249,"Tomography, Optical"
E01.370.350.589.249.500,"Tomography, Optical Coherence"
E01.370.350.589.500,Transillumination
E01.370.350.600,Photography
E01.370.350.600.300,Holography
E01.370.350.600.350,Image Enhancement
E01.370.350.600.350.700,Radiographic Image Enhancement
E01.370.350.600.350.700.060,"Angiography, Digital Subtraction"
E01.370.350.600.350.700.690,"Radiography, Dental, Digital"
E01.370.350.600.350.700.700,"Radiography, Dual-Energy Scanned Projection"
E01.370.350.600.350.700.810,"Tomography, X-Ray Computed"
E01.370.350.600.350.700.810.180,"Colonography, Computed Tomographic"
E01.370.350.600.350.700.810.335,Computed Tomography Angiography
E01.370.350.600.350.700.810.490,Positron Emission Tomography Computed Tomography
E01.370.350.600.350.700.810.645,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.600.350.700.810.800,"Tomography, Spiral Computed"
E01.370.350.600.350.700.810.800.500,Multidetector Computed Tomography
E01.370.350.600.350.800,"Tomography, Emission-Computed"
E01.370.350.600.350.800.399,Positron-Emission Tomography
E01.370.350.600.350.800.399.500,Positron Emission Tomography Computed Tomography
E01.370.350.600.350.800.800,"Tomography, Emission-Computed, Single-Photon"
E01.370.350.600.350.800.800.500,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.600.625,Photofluorography
E01.370.350.600.630,Photogrammetry
E01.370.350.600.630.500,Moire Topography
E01.370.350.600.630.750,Radiostereometric Analysis
E01.370.350.600.631,"Photography, Dental"
E01.370.350.600.635,Photomicrography
E01.370.350.600.817,Time-Lapse Imaging
E01.370.350.700,Radiography
E01.370.350.700.024,"Absorptiometry, Photon"
E01.370.350.700.050,Age Determination by Skeleton
E01.370.350.700.060,Angiography
E01.370.350.700.060.050,Angiocardiography
E01.370.350.700.060.060,"Angiography, Digital Subtraction"
E01.370.350.700.060.070,Aortography
E01.370.350.700.060.180,Cerebral Angiography
E01.370.350.700.060.190,Cineangiography
E01.370.350.700.060.200,Coronary Angiography
E01.370.350.700.060.600,Phlebography
E01.370.350.700.060.610,Portography
E01.370.350.700.070,Arthrography
E01.370.350.700.150,Cineradiography
E01.370.350.700.150.190,Cineangiography
E01.370.350.700.200,Electrokymography
E01.370.350.700.225,Fluoroscopy
E01.370.350.700.225.313,Barium Enema
E01.370.350.700.225.625,Photofluorography
E01.370.350.700.325,Hysterosalpingography
E01.370.350.700.475,Lymphography
E01.370.350.700.500,Mammography
E01.370.350.700.500.975,Xeromammography
E01.370.350.700.510,Microradiography
E01.370.350.700.560,Neuroradiography
E01.370.350.700.560.180,Cerebral Angiography
E01.370.350.700.560.190,Cerebral Ventriculography
E01.370.350.700.560.260,Echoencephalography
E01.370.350.700.560.260.850,"Ultrasonography, Doppler, Transcranial"
E01.370.350.700.560.505,Myelography
E01.370.350.700.560.620,Pneumoencephalography
E01.370.350.700.625,Pneumoradiography
E01.370.350.700.625.620,Pneumoencephalography
E01.370.350.700.700,Radiographic Image Enhancement
E01.370.350.700.700.060,"Angiography, Digital Subtraction"
E01.370.350.700.700.690,"Radiography, Dental, Digital"
E01.370.350.700.700.700,"Radiography, Dual-Energy Scanned Projection"
E01.370.350.700.700.810,"Tomography, X-Ray Computed"
E01.370.350.700.700.810.180,"Colonography, Computed Tomographic"
E01.370.350.700.700.810.335,Computed Tomography Angiography
E01.370.350.700.700.810.490,Four-Dimensional Computed Tomography
E01.370.350.700.700.810.645,Positron Emission Tomography Computed Tomography
E01.370.350.700.700.810.723,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.700.700.810.800,"Tomography, Spiral Computed"
E01.370.350.700.700.810.800.500,Multidetector Computed Tomography
E01.370.350.700.705,"Radiographic Image Interpretation, Computer-Assisted"
E01.370.350.700.710,Radiographic Magnification
E01.370.350.700.715,"Radiography, Abdominal"
E01.370.350.700.715.200,Cholangiography
E01.370.350.700.715.200.200,"Cholangiopancreatography, Endoscopic Retrograde"
E01.370.350.700.715.210,Cholecystography
E01.370.350.700.715.250,Defecography
E01.370.350.700.715.610,Portography
E01.370.350.700.720,"Radiography, Dental"
E01.370.350.700.720.050,Age Determination by Teeth
E01.370.350.700.720.700,"Radiography, Bitewing"
E01.370.350.700.720.720,"Radiography, Dental, Digital"
E01.370.350.700.720.750,"Radiography, Panoramic"
E01.370.350.700.720.793,Sialography
E01.370.350.700.725,"Radiography, Interventional"
E01.370.350.700.730,"Radiography, Thoracic"
E01.370.350.700.730.100,Bronchography
E01.370.350.700.730.500,Mass Chest X-Ray
E01.370.350.700.750,Radiostereometric Analysis
E01.370.350.700.770,Sex Determination by Skeleton
E01.370.350.700.810,"Tomography, X-Ray"
E01.370.350.700.810.810,"Tomography, X-Ray Computed"
E01.370.350.700.810.810.180,"Colonography, Computed Tomographic"
E01.370.350.700.810.810.490,Cone-Beam Computed Tomography
E01.370.350.700.810.810.490.500,Spiral Cone-Beam Computed Tomography
E01.370.350.700.810.810.568,Computed Tomography Angiography
E01.370.350.700.810.810.645,Four-Dimensional Computed Tomography
E01.370.350.700.810.810.723,Positron Emission Tomography Computed Tomography
E01.370.350.700.810.810.762,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.700.810.810.800,"Tomography, Spiral Computed"
E01.370.350.700.810.810.800.249,Multidetector Computed Tomography
E01.370.350.700.810.810.800.500,Spiral Cone-Beam Computed Tomography
E01.370.350.700.810.810.900,X-Ray Microtomography
E01.370.350.700.830,Urography
E01.370.350.700.830.500,Cystography
E01.370.350.700.975,Xeroradiography
E01.370.350.700.975.975,Xeromammography
E01.370.350.710,Radionuclide Imaging
E01.370.350.710.299,Lymphoscintigraphy
E01.370.350.710.600,Perfusion Imaging
E01.370.350.710.600.500,Myocardial Perfusion Imaging
E01.370.350.710.710,Radioimmunodetection
E01.370.350.710.715,Radionuclide Angiography
E01.370.350.710.715.700,Radioisotope Renography
E01.370.350.710.715.710,Radionuclide Ventriculography
E01.370.350.710.715.710.350,Gated Blood-Pool Imaging
E01.370.350.710.715.710.950,"Ventriculography, First-Pass"
E01.370.350.710.800,"Tomography, Emission-Computed"
E01.370.350.710.800.399,Positron-Emission Tomography
E01.370.350.710.800.399.500,Positron Emission Tomography Computed Tomography
E01.370.350.710.800.800,"Tomography, Emission-Computed, Single-Photon"
E01.370.350.710.800.800.500,Cardiac-Gated Single-Photon Emission Computer-Assisted Tomography
E01.370.350.710.800.800.750,Single Photon Emission Computed Tomography Computed Tomography
E01.370.350.730,Respiratory-Gated Imaging Techniques
E01.370.350.750,"Spectroscopy, Near-Infrared"
E01.370.350.755,Stroboscopy
E01.370.350.760,Subtraction Technique
E01.370.350.760.060,"Angiography, Digital Subtraction"
E01.370.350.760.700,"Radiography, Dual-Energy Scanned Projection"
E01.370.350.780,Terahertz Imaging
E01.370.350.800,Thermography
E01.370.350.825,Tomography
E01.370.350.825.249,Electron Microscope Tomography
E01.370.350.825.500,Magnetic Resonance Imaging
