id,name
C01.539.160.762,Spondylitis
C01.539.160.762.301,Discitis
C01.539.160.886,"Tuberculosis, Osteoarticular"
C01.539.160.886.722,"Tuberculosis, Spinal"
C01.539.190,Cardiovascular Infections
C01.539.190.249,"Endocarditis, Bacterial"
C01.539.190.249.407,"Endocarditis, Subacute Bacterial"
C01.539.190.500,"Syphilis, Cardiovascular"
C01.539.190.750,"Tuberculosis, Cardiovascular"
C01.539.190.750.595,"Pericarditis, Tuberculous"
C01.539.195,Catheter-Related Infections
C01.539.218,Coinfection
C01.539.221,Communicable Diseases
C01.539.221.500,"Communicable Diseases, Emerging"
C01.539.221.625,"Communicable Diseases, Imported"
C01.539.221.750,Waterborne Diseases
C01.539.234,Community-Acquired Infections
C01.539.248,Cross Infection
C01.539.248.500,"Pneumonia, Ventilator-Associated"
C01.539.375,Eye Infections
C01.539.375.177,Corneal Ulcer
C01.539.375.265,Endophthalmitis
C01.539.375.265.500,"Uveitis, Suppurative"
C01.539.375.354,"Eye Infections, Bacterial"
C01.539.375.354.220,"Conjunctivitis, Bacterial"
C01.539.375.354.220.250,"Conjunctivitis, Inclusion"
C01.539.375.354.220.625,Ophthalmia Neonatorum
C01.539.375.354.220.800,Trachoma
C01.539.375.354.400,Hordeolum
C01.539.375.354.450,"Keratoconjunctivitis, Infectious"
C01.539.375.354.800,"Tuberculosis, Ocular"
C01.539.375.354.900,"Uveitis, Suppurative"
C01.539.375.354.900.675,Panophthalmitis
C01.539.375.450,"Eye Infections, Fungal"
C01.539.375.450.900,"Uveitis, Suppurative"
C01.539.375.450.900.675,Panophthalmitis
C01.539.392,Focal Infection
C01.539.392.433,"Focal Infection, Dental"
C01.539.424,"Gingivitis, Necrotizing Ulcerative"
C01.539.463,Intraabdominal Infections
C01.539.463.099,Appendicitis
C01.539.463.199,Diverticular Diseases
C01.539.463.199.375,Diverticulitis
C01.539.463.199.375.250,"Diverticulitis, Colonic"
C01.539.463.199.375.625,"Diverticulosis, Stomach"
C01.539.463.199.750,Diverticulum
C01.539.463.199.750.500,"Diverticulum, Colon"
C01.539.463.199.750.687,"Diverticulum, Stomach"
C01.539.463.199.750.750,Meckel Diverticulum
C01.539.463.600,Peritonitis
C01.539.463.600.249,"Peritonitis, Tuberculous"
C01.539.463.600.500,Subphrenic Abscess
C01.539.463.850,Typhlitis
C01.539.503,Laboratory Infection
C01.539.535,Ludwig's Angina
C01.539.597,Opportunistic Infections
C01.539.597.050,AIDS-Related Opportunistic Infections
C01.539.597.880,Superinfection
C01.539.635,Pelvic Infection
C01.539.635.500,Pelvic Inflammatory Disease
C01.539.674,"Pregnancy Complications, Infectious"
C01.539.674.173,"Abortion, Septic"
C01.539.674.715,Puerperal Infection
C01.539.685,Prosthesis-Related Infections
C01.539.730,Reproductive Tract Infections
C01.539.739,Respiratory Tract Infections
C01.539.739.484,"Empyema, Pleural"
C01.539.739.484.320,"Empyema, Tuberculous"
C01.539.739.969,Whooping Cough
C01.539.757,Sepsis
C01.539.757.100,Bacteremia
C01.539.757.100.275,Endotoxemia
C01.539.757.100.375,Hemorrhagic Septicemia
C01.539.757.360,Fungemia
C01.539.757.360.150,Candidemia
C01.539.757.580,Neonatal Sepsis
C01.539.757.800,"Shock, Septic"
C01.539.778,Sexually Transmitted Diseases
C01.539.778.281,"Sexually Transmitted Diseases, Bacterial"
C01.539.778.281.201,Chancroid
C01.539.778.281.301,Chlamydia Infections
C01.539.778.281.301.490,Lymphogranuloma Venereum
C01.539.778.281.401,Gonorrhea
C01.539.778.281.451,Granuloma Inguinale
C01.539.778.281.859,Syphilis
C01.539.800,"Skin Diseases, Infectious"
C01.539.800.130,Cellulitis
C01.539.800.200,Dermatomycoses
C01.539.800.200.055,Blastomycosis
C01.539.800.200.100,"Candidiasis, Chronic Mucocutaneous"
C01.539.800.200.105,"Candidiasis, Cutaneous"
C01.539.800.200.110,Chromoblastomycosis
C01.539.800.200.383,Hyalohyphomycosis
C01.539.800.200.383.125,Alternariosis
C01.539.800.200.383.375,Cerebral Phaeohyphomycosis
C01.539.800.200.383.500,Fusariosis
C01.539.800.200.475,Lobomycosis
C01.539.800.200.500,Mycetoma
C01.539.800.200.675,Sporotrichosis
C01.539.800.200.720,Tinea
C01.539.800.200.720.550,Onychomycosis
C01.539.800.200.720.730,Tinea Capitis
C01.539.800.200.720.730.740,Tinea Favosa
C01.539.800.200.720.760,Tinea Pedis
C01.539.800.200.860,Tinea Versicolor
C01.539.800.460,Paronychia
C01.539.800.720,"Skin Diseases, Bacterial"
C01.539.800.720.110,"Actinomycosis, Cervicofacial"
C01.539.800.720.150,"Angiomatosis, Bacillary"
C01.539.800.720.180,Digital Dermatitis
C01.539.800.720.210,Ecthyma
C01.539.800.720.260,Erysipelas
C01.539.800.720.310,Erythema Chronicum Migrans
C01.539.800.720.320,Erythrasma
C01.539.800.720.360,Granuloma Inguinale
C01.539.800.720.420,Hidradenitis Suppurativa
C01.539.800.720.557,Mycetoma
C01.539.800.720.630,Pinta
C01.539.800.720.705,Rhinoscleroma
C01.539.800.720.770,Staphylococcal Skin Infections
C01.539.800.720.770.270,Furunculosis
C01.539.800.720.770.270.200,Carbuncle
C01.539.800.720.770.360,Impetigo
C01.539.800.720.770.770,Staphylococcal Scalded Skin Syndrome
C01.539.800.720.790,"Syphilis, Cutaneous"
C01.539.800.720.820,"Tuberculosis, Cutaneous"
C01.539.800.720.820.260,Erythema Induratum
C01.539.800.720.820.470,Lupus Vulgaris
C01.539.800.720.910,Yaws
C01.539.820,Soft Tissue Infections
C01.539.830,Suppuration
C01.539.830.025,Abscess
C01.539.830.025.020,Abdominal Abscess
C01.539.830.025.020.455,Liver Abscess
C01.539.830.025.020.455.460,"Liver Abscess, Amebic"
C01.539.830.025.020.455.730,"Liver Abscess, Pyogenic"
C01.539.830.025.020.810,Subphrenic Abscess
C01.539.830.025.160,Brain Abscess
C01.539.830.025.160.800,"Toxoplasmosis, Cerebral"
C01.539.830.025.325,Epidural Abscess
C01.539.830.025.490,Lung Abscess
C01.539.830.025.650,Periapical Abscess
C01.539.830.025.665,Periodontal Abscess
C01.539.830.025.675,Peritonsillar Abscess
C01.539.830.025.700,Psoas Abscess
C01.539.830.025.780,Retropharyngeal Abscess
C01.539.830.200,Cellulitis
C01.539.830.305,Empyema
C01.539.830.305.310,"Empyema, Pleural"
C01.539.830.305.310.320,"Empyema, Tuberculous"
C01.539.830.305.330,"Empyema, Subdural"
C01.539.830.499,Hidradenitis Suppurativa
C01.539.830.694,"Otitis Media, Suppurative"
C01.539.830.767,Pyomyositis
C01.539.830.840,"Thyroiditis, Suppurative"
C01.539.830.900,"Uveitis, Suppurative"
C01.539.861,Toxemia
C01.539.861.375,Endotoxemia
C01.539.895,Urinary Tract Infections
C01.539.895.219,Bacteriuria
C01.539.895.719,Pyuria
C01.539.895.775,Schistosomiasis haematobia
C01.539.947,Wound Infection
C01.539.947.692,Surgical Wound Infection
C01.703,Mycoses
C01.703.080,Aspergillosis
C01.703.080.537,Neuroaspergillosis
C01.703.080.768,Pulmonary Aspergillosis
C01.703.080.768.500,"Aspergillosis, Allergic Bronchopulmonary"
C01.703.080.768.750,Invasive Pulmonary Aspergillosis
C01.703.160,Candidiasis
C01.703.160.165,"Candidiasis, Chronic Mucocutaneous"
C01.703.160.170,"Candidiasis, Cutaneous"
C01.703.160.175,"Candidiasis, Invasive"
C01.703.160.175.150,Candidemia
C01.703.160.180,"Candidiasis, Oral"
C01.703.160.190,"Candidiasis, Vulvovaginal"
C01.703.181,Central Nervous System Fungal Infections
C01.703.181.500,"Meningitis, Fungal"
C01.703.181.500.500,"Meningitis, Cryptococcal"
C01.703.203,Coccidioidomycosis
C01.703.248,Cryptococcosis
C01.703.248.290,"Meningitis, Cryptococcal"
C01.703.295,Dermatomycoses
C01.703.295.055,Blastomycosis
C01.703.295.165,"Candidiasis, Chronic Mucocutaneous"
C01.703.295.170,"Candidiasis, Cutaneous"
C01.703.295.182,Chromoblastomycosis
C01.703.295.328,Hyalohyphomycosis
C01.703.295.328.125,Alternariosis
C01.703.295.328.375,Cerebral Phaeohyphomycosis
C01.703.295.328.500,Fusariosis
C01.703.295.475,Lobomycosis
C01.703.295.522,Mycetoma
C01.703.295.675,Sporotrichosis
C01.703.295.872,Tinea
C01.703.295.872.458,Onychomycosis
C01.703.295.872.541,Tinea Capitis
C01.703.295.872.541.500,Tinea Favosa
C01.703.295.872.707,Tinea Pedis
C01.703.295.936,Tinea Versicolor
C01.703.343,"Eye Infections, Fungal"
C01.703.343.900,"Uveitis, Suppurative"
C01.703.343.900.675,Panophthalmitis
C01.703.392,Geotrichosis
C01.703.450,Histoplasmosis
C01.703.492,Invasive Fungal Infections
C01.703.492.500,"Candidiasis, Invasive"
C01.703.492.500.150,Candidemia
C01.703.492.625,Fungemia
C01.703.492.625.150,Candidemia
C01.703.492.688,Invasive Pulmonary Aspergillosis
C01.703.492.750,Neuroaspergillosis
C01.703.534,"Lung Diseases, Fungal"
C01.703.534.395,Blastomycosis
C01.703.534.700,"Pneumonia, Pneumocystis"
C01.703.617,Microsporidiosis
C01.703.617.300,Encephalitozoonosis
C01.703.658,Otomycosis
C01.703.700,Paracoccidioidomycosis
C01.703.726,Phaeohyphomycosis
C01.703.726.500,Cerebral Phaeohyphomycosis
C01.703.753,Piedra
C01.703.770,Pneumocystis Infections
C01.703.770.700,"Pneumonia, Pneumocystis"
C01.703.875,Trichosporonosis
C01.703.980,Zygomycosis
C01.703.980.600,Mucormycosis
C01.908,Zoonoses
