id,name
C20.543.480.680.095.495,"Asthma, Occupational"
C20.543.480.680.095.880,Status Asthmaticus
C20.543.480.680.443,"Rhinitis, Allergic"
C20.543.480.680.443.500,"Rhinitis, Allergic, Perennial"
C20.543.480.680.443.750,"Rhinitis, Allergic, Seasonal"
C20.543.480.904,Urticaria
C20.543.480.904.066,Angioedema
C20.543.480.904.066.500,"Angioedemas, Hereditary"
C20.543.480.904.066.500.500,Hereditary Angioedema Type III
C20.543.480.904.066.500.750,Hereditary Angioedema Types I and II
C20.543.520,Immune Complex Diseases
C20.543.520.100,Arthus Reaction
C20.543.520.350,Mastocytosis
C20.543.520.350.750,"Mastocytosis, Systemic"
C20.543.520.600,"Purpura, Schoenlein-Henoch"
C20.543.520.770,Serum Sickness
C20.543.520.910,"Vasculitis, Leukocytoclastic, Cutaneous"
C20.543.560,Kounis Syndrome
C20.543.600,Latex Hypersensitivity
C20.543.928,Wissler's Syndrome
C20.608,Immune Reconstitution Inflammatory Syndrome
C20.673,Immunologic Deficiency Syndromes
C20.673.088,Agammaglobulinemia
C20.673.290,Ataxia Telangiectasia
C20.673.330,Common Variable Immunodeficiency
C20.673.430,Dysgammaglobulinemia
C20.673.430.249,Hyper-IgM Immunodeficiency Syndrome
C20.673.430.249.500,"Hyper-IgM Immunodeficiency Syndrome, Type 1"
C20.673.430.500,IgA Deficiency
C20.673.430.750,IgG Deficiency
C20.673.480,HIV Infections
C20.673.480.040,Acquired Immunodeficiency Syndrome
C20.673.480.044,Acute Retroviral Syndrome
C20.673.480.048,"AIDS Arteritis, Central Nervous System"
C20.673.480.050,AIDS-Associated Nephropathy
C20.673.480.070,AIDS Dementia Complex
C20.673.480.080,AIDS-Related Complex
C20.673.480.100,AIDS-Related Opportunistic Infections
C20.673.480.400,HIV-Associated Lipodystrophy Syndrome
C20.673.480.480,HIV Enteropathy
C20.673.480.500,HIV Seropositivity
C20.673.480.520,HIV Wasting Syndrome
C20.673.483,Deltaretrovirus Infections
C20.673.483.260,Enzootic Bovine Leukosis
C20.673.483.470,HTLV-I Infections
C20.673.483.480,HTLV-II Infections
C20.673.600,Leukocyte-Adhesion Deficiency Syndrome
C20.673.627,Lymphopenia
C20.673.627.800,"T-Lymphocytopenia, Idiopathic CD4-Positive"
C20.673.627.900,Wiskott-Aldrich Syndrome
C20.673.774,Phagocyte Bactericidal Dysfunction
C20.673.774.257,Chediak-Higashi Syndrome
C20.673.774.257.270,Aleutian Mink Disease
C20.673.774.535,"Granulomatous Disease, Chronic"
C20.673.774.600,Job Syndrome
C20.673.815,Severe Combined Immunodeficiency
C20.673.815.500,X-Linked Combined Immunodeficiency Diseases
C20.683,Immunoproliferative Disorders
C20.683.460,Hypergammaglobulinemia
C20.683.460.319,Mevalonate Kinase Deficiency
C20.683.460.640,Monoclonal Gammopathy of Undetermined Significance
C20.683.460.820,Smoldering Multiple Myeloma
C20.683.515,Lymphoproliferative Disorders
C20.683.515.124,Autoimmune Lymphoproliferative Syndrome
C20.683.515.250,Castleman Disease
C20.683.515.501,Immunoblastic Lymphadenopathy
C20.683.515.507,Immunoglobulin Light-chain Amyloidosis
C20.683.515.512,Immunoproliferative Small Intestinal Disease
C20.683.515.515,Infectious Mononucleosis
C20.683.515.517,"Leukemia, Hairy Cell"
C20.683.515.528,"Leukemia, Lymphoid"
C20.683.515.528.080,"Leukemia, B-Cell"
C20.683.515.528.080.125,"Leukemia, Lymphocytic, Chronic, B-Cell"
C20.683.515.528.080.562,"Leukemia, Prolymphocytic, B-Cell"
C20.683.515.528.100,"Leukemia, Biphenotypic, Acute"
C20.683.515.528.565,"Leukemia, Prolymphocytic"
C20.683.515.528.565.745,"Leukemia, Prolymphocytic, B-Cell"
C20.683.515.528.565.750,"Leukemia, Prolymphocytic, T-Cell"
C20.683.515.528.582,"Leukemia, T-Cell"
C20.683.515.528.582.049,"Leukemia, Large Granular Lymphocytic"
C20.683.515.528.582.100,"Leukemia-Lymphoma, Adult T-Cell"
C20.683.515.528.582.125,"Leukemia, Prolymphocytic, T-Cell"
C20.683.515.528.600,Precursor Cell Lymphoblastic Leukemia-Lymphoma
C20.683.515.528.600.600,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma
C20.683.515.528.600.620,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
C20.683.515.710,Lymphangiomyoma
C20.683.515.710.465,Lymphangioleiomyomatosis
C20.683.515.761,Lymphoma
C20.683.515.761.150,Composite Lymphoma
C20.683.515.761.355,Hodgkin Disease
C20.683.515.761.417,Intraocular Lymphoma
C20.683.515.761.480,"Lymphoma, Non-Hodgkin"
C20.683.515.761.480.150,"Lymphoma, B-Cell"
C20.683.515.761.480.150.165,Burkitt Lymphoma
C20.683.515.761.480.150.450,"Lymphoma, AIDS-Related"
C20.683.515.761.480.150.570,"Lymphoma, B-Cell, Marginal Zone"
C20.683.515.761.480.150.585,"Lymphoma, Large B-Cell, Diffuse"
C20.683.515.761.480.150.585.500,Plasmablastic Lymphoma
C20.683.515.761.480.150.592,"Lymphoma, Primary Effusion"
C20.683.515.761.480.150.600,Lymphomatoid Granulomatosis
C20.683.515.761.480.350,"Lymphoma, Follicular"
C20.683.515.761.480.487,"Lymphoma, Large-Cell, Immunoblastic"
C20.683.515.761.480.525,"Lymphoma, Mantle-Cell"
C20.683.515.761.480.750,"Lymphoma, T-Cell"
C20.683.515.761.480.750.199,Enteropathy-Associated T-Cell Lymphoma
C20.683.515.761.480.750.399,"Lymphoma, Large-Cell, Anaplastic"
C20.683.515.761.480.750.800,"Lymphoma, T-Cell, Cutaneous"
C20.683.515.761.480.750.800.507,"Lymphoma, Primary Cutaneous Anaplastic Large Cell"
C20.683.515.761.480.750.800.528,Lymphomatoid Papulosis
C20.683.515.761.480.750.800.550,Mycosis Fungoides
C20.683.515.761.480.750.800.550.600,Pagetoid Reticulosis
C20.683.515.761.480.750.800.775,Sezary Syndrome
C20.683.515.761.480.750.825,"Lymphoma, T-Cell, Peripheral"
C20.683.515.800,Macrophage Activation Syndrome
C20.683.515.840,Marek Disease
C20.683.515.845,Multiple Myeloma
C20.683.515.845.500,"Leukemia, Plasma Cell"
C20.683.515.880,Plasmacytoma
C20.683.515.920,Sezary Syndrome
C20.683.515.950,Tumor Lysis Syndrome
C20.683.780,Paraproteinemias
C20.683.780.250,Cryoglobulinemia
C20.683.780.490,Heavy Chain Disease
C20.683.780.490.512,Immunoproliferative Small Intestinal Disease
C20.683.780.565,Immunoglobulin Light-chain Amyloidosis
C20.683.780.640,Monoclonal Gammopathy of Undetermined Significance
C20.683.780.640.700,Schnitzler Syndrome
C20.683.780.650,Multiple Myeloma
C20.683.780.750,POEMS Syndrome
C20.683.780.838,Smoldering Multiple Myeloma
C20.683.780.925,Waldenstrom Macroglobulinemia
C20.841,"Purpura, Thrombocytopenic"
C20.841.600,"Purpura, Thrombocytopenic, Idiopathic"
C20.920,Transfusion Reaction
C20.920.500,Transfusion-Related Acute Lung Injury
